model,failure_time,disk_id
MA2,2018-10-31 16:03:43,9560
MA2,2018-08-14 21:40:51,5044
MA2,2018-07-05 15:03:01,26546
MA2,2018-08-04 23:29:10,89930
MA2,2018-10-28 10:36:13,92445
MA2,2018-06-28 15:16:34,11753
MA2,2019-06-01 06:39:22,25904
MA2,2018-08-31 02:06:02,39810
MA2,2019-09-14 15:30:04,97894
MA2,2018-10-18 22:01:15,49295
MA2,2019-10-29 01:05:37,65269
MA2,2018-09-13 21:10:01,1590
MA2,2019-12-10 13:22:04,39600
MA2,2019-06-11 15:40:11,86898
MA2,2018-07-12 10:38:45,104772
MA2,2018-07-10 10:18:54,16210
MA2,2018-07-24 01:31:17,48247
MA2,2019-03-12 10:52:07,99170
MA2,2018-09-14 15:06:56,67687
MA2,2018-05-10 15:02:01,79542
MA2,2018-04-04 00:32:35,29899
MA2,2018-04-30 08:02:01,101638
MA2,2018-06-01 01:18:04,44652
MA2,2019-02-22 16:23:38,43237
MA2,2018-05-10 13:32:52,84730
MA2,2019-01-08 08:34:02,42028
MA2,2019-01-04 08:10:48,64108
MA2,2018-03-28 22:13:04,96704
MA2,2018-07-02 10:26:13,34833
MA2,2019-05-09 17:14:02,23255
MA2,2018-11-28 12:03:07,14180
MA2,2018-09-18 23:46:34,106066
MA2,2019-04-09 07:59:35,21641
MA2,2018-08-27 20:46:25,58891
MA2,2019-02-13 19:07:19,87279
MA2,2018-09-07 17:16:59,33064
MA2,2019-05-08 21:39:31,107881
MA2,2018-09-14 19:20:47,53750
MA2,2018-10-11 20:54:22,112100
MA2,2018-12-19 12:06:34,109501
MA2,2018-08-20 16:06:46,55741
MA2,2018-08-20 16:06:49,109613
MA2,2018-03-11 03:24:13,82590
MA2,2018-09-02 14:55:40,113356
MA2,2019-04-14 06:30:23,42716
MA2,2019-12-12 06:31:09,96763
MA2,2019-01-09 03:03:47,98794
MA2,2018-11-14 03:17:56,70204
MA2,2019-08-20 06:30:13,71924
MA2,2018-06-12 03:14:02,117207
MA2,2019-11-14 06:30:12,5511
MA2,2018-07-18 03:19:02,43589
MA2,2019-01-17 03:14:17,62678
MA2,2019-01-17 03:14:17,62687
MA2,2019-01-17 03:14:17,62683
MA2,2019-01-12 03:23:07,52399
MA2,2019-01-10 03:13:19,22659
MA2,2019-01-17 03:14:17,62688
MA2,2019-01-17 03:14:17,62684
MA2,2019-01-17 03:14:17,62686
MA2,2018-04-29 03:09:52,120016
MA2,2018-02-04 03:08:55,97698
MA2,2018-06-29 03:24:17,38074
MA2,2018-08-02 03:01:31,65572
MA2,2018-04-23 03:23:55,9392
MA2,2018-10-25 03:07:55,61027
MA2,2018-10-25 03:08:05,61035
MA2,2019-10-01 09:06:24,39879
MA2,2018-07-13 03:18:41,36125
MA2,2018-06-20 03:07:49,26385
MA2,2018-10-25 03:07:49,61032
MA2,2018-09-25 03:07:47,61036
MA2,2018-01-23 03:29:16,38085
MA2,2018-10-25 03:08:00,61029
MA2,2018-09-09 03:28:48,28115
MA2,2019-02-18 09:11:44,110468
MA2,2019-05-22 18:14:13,35347
MA2,2018-01-19 03:24:52,115597
MA2,2018-11-30 03:08:56,108416
MA2,2018-09-21 03:02:44,26492
MA2,2018-10-02 03:29:14,23479
MA2,2018-10-05 03:08:45,29502
MA2,2018-09-01 03:19:07,64459
MA2,2019-03-24 03:08:54,42541
MA2,2018-01-19 03:24:49,115594
MA2,2018-05-28 00:28:01,13897
MA2,2018-08-31 03:14:44,115606
MA2,2019-10-16 17:06:04,111898
MA2,2018-05-04 03:09:27,4594
MA2,2018-06-15 03:24:20,34150
MA2,2019-11-28 12:10:04,66101
MA2,2018-07-27 03:19:09,90945
MA2,2018-05-18 03:09:29,6715
MA2,2018-08-18 03:04:12,73799
MA2,2018-07-27 03:03:38,68704
MA2,2018-07-12 03:07:01,78052
MA2,2019-02-12 03:28:14,110151
MA2,2018-08-28 03:22:36,120191
MA2,2019-02-06 03:28:08,51829
MA2,2018-10-06 03:13:46,13704
MA2,2018-05-17 03:23:38,6569
MA2,2018-10-16 03:13:57,87088
MA2,2018-03-31 03:27:48,5379
MA2,2018-11-07 03:19:58,102245
MA2,2018-09-19 04:57:59,41828
MA2,2018-09-18 14:39:19,60782
MA2,2018-02-08 04:45:48,79428
MA2,2018-09-18 21:28:04,108826
MA2,2018-05-09 18:08:01,35554
MA2,2018-06-24 03:02:27,112641
MA2,2018-09-19 01:23:13,23017
MA2,2018-05-04 02:07:01,50201
MA2,2018-08-31 03:14:38,115592
MA2,2019-02-02 13:27:33,113350
MA2,2018-07-10 21:06:31,107733
MA2,2018-10-06 03:21:40,102441
MA2,2018-10-13 03:26:12,32118
MA2,2018-12-06 06:55:02,38373
MA2,2018-09-12 03:10:32,94546
MA2,2018-06-03 16:50:37,58457
MA2,2019-03-05 03:19:22,28332
MA2,2019-11-23 11:30:05,52007
MA2,2019-11-23 11:12:04,15804
MA2,2019-11-27 09:08:04,15898
MA2,2018-11-13 15:30:56,8908
MA2,2019-12-02 05:40:06,103704
MA2,2019-01-26 03:10:11,62994
MA2,2018-09-15 03:19:30,115734
MA2,2018-12-06 17:16:41,7102
MA2,2018-05-04 16:55:17,84757
MA2,2019-09-01 12:32:06,87121
MA2,2018-06-05 14:02:21,65852
MA2,2018-08-23 10:49:26,111690
MA2,2019-11-04 02:00:35,97815
MA2,2018-09-12 20:27:04,25907
MA2,2018-08-27 13:28:34,60734
MA2,2019-02-24 13:21:04,26221
MA2,2018-04-27 03:16:07,9909
MA2,2018-09-25 23:49:20,76407
MA2,2019-11-25 09:57:28,81371
MA2,2018-10-22 18:13:00,115817
MA2,2019-12-20 15:46:42,9233
MA2,2018-03-20 16:21:00,39202
MA2,2018-08-27 20:39:11,96412
MA2,2018-10-28 10:42:38,71409
MA2,2019-09-01 12:30:05,87120
MA2,2019-01-30 03:07:24,40658
MA2,2018-08-22 03:15:54,82474
MA2,2018-11-17 03:15:59,57972
MA2,2018-09-01 03:15:50,58691
MA2,2018-09-14 22:50:59,80562
MA2,2019-08-06 01:18:06,75680
MA2,2018-05-08 19:40:01,73476
MA2,2019-01-19 03:15:57,66476
MA2,2018-03-09 03:15:53,115347
MA2,2018-12-05 06:38:24,13045
MA2,2019-10-19 01:35:45,319
MA2,2018-10-15 20:18:10,103431
MA2,2018-05-21 10:02:12,119109
MA2,2018-09-30 15:00:50,59329
MA2,2018-03-28 18:00:47,116001
MA2,2019-03-30 04:50:42,3283
MA2,2018-03-30 00:55:51,106523
MA2,2018-12-27 02:13:45,45349
MA2,2018-08-14 10:49:39,65730
MA2,2018-06-14 21:58:02,85743
MA2,2018-08-14 21:36:20,15676
MA2,2019-02-20 16:32:07,27419
MA2,2019-07-12 20:50:17,15187
MA2,2019-01-02 13:31:24,42270
MA2,2019-02-05 00:38:56,49488
MA2,2018-05-09 07:00:01,17273
MA2,2018-08-01 03:29:25,81417
MA2,2019-02-22 03:27:59,82054
MA2,2018-11-16 16:48:00,18997
MA2,2018-02-15 03:18:57,13217
MA2,2018-09-22 03:29:58,61252
MA2,2018-03-05 03:23:22,30904
MA2,2018-11-07 03:18:42,10497
MA2,2018-08-22 03:18:33,44736
MA2,2019-03-10 03:19:26,38765
MA2,2018-08-14 03:18:33,44745
MA2,2019-04-06 05:36:12,100653
MA2,2018-10-10 14:54:59,2328
MA1,2019-01-27 03:20:39,2161
MA1,2019-01-26 03:21:32,37843
MA1,2019-01-17 03:26:21,3470
MA1,2019-01-17 03:26:21,3462
MA1,2018-04-22 03:22:16,29101
MA1,2018-08-12 03:07:07,40408
MA1,2018-12-07 03:10:30,29100
MA1,2019-03-16 03:05:20,17515
MA1,2018-02-27 03:14:51,14908
MA1,2018-08-30 03:15:29,2152
MA1,2018-08-12 03:07:23,40417
MA1,2019-01-17 03:29:28,26145
MA1,2018-02-08 03:15:09,37208
MA1,2018-08-11 03:20:27,14909
MA1,2019-02-22 03:12:59,19037
MA1,2018-07-09 03:14:25,21790
MA1,2019-01-17 03:23:52,8857
MA1,2018-12-31 03:00:32,31981
MA1,2018-08-11 03:20:21,42880
MA1,2018-08-14 03:24:24,42518
MA1,2018-08-10 03:23:38,42508
MA1,2018-08-11 03:23:48,42514
MA1,2019-05-01 03:16:11,37848
MA1,2018-08-11 03:10:29,42772
MA1,2018-08-10 03:23:37,8851
MA1,2018-08-11 03:24:04,42512
MA1,2019-01-14 03:20:32,37847
MA1,2019-01-27 03:20:33,28378
MA1,2018-08-11 03:10:47,28464
MA1,2018-08-11 03:10:52,28471
MA1,2019-01-17 03:13:38,18413
MA1,2019-01-17 03:10:06,32316
MA1,2018-08-11 03:20:10,42877
MA1,2018-07-31 03:20:12,42881
MA1,2018-08-11 03:07:18,26196
MA1,2018-08-11 03:23:49,8846
MA1,2018-03-29 03:25:12,35737
MA1,2018-08-11 03:07:39,26198
MA1,2018-08-11 03:20:16,42876
MA1,2018-03-22 03:06:57,26206
MA1,2019-03-02 03:25:27,27525
MA1,2019-01-17 03:01:21,9574
MA1,2019-01-24 03:25:19,27524
MA1,2018-11-19 03:19:50,2382
MA1,2018-06-09 03:10:48,28383
MA1,2019-02-02 03:21:29,37841
MA1,2018-04-28 03:06:59,39636
MA1,2018-08-29 03:28:13,19942
MA1,2019-03-20 03:14:56,6919
MA1,2018-07-20 03:29:19,11248
MA1,2018-08-11 03:20:21,19270
MA1,2018-08-11 03:19:56,36889
MA1,2018-10-11 03:25:38,5616
MA1,2018-10-14 03:13:22,14845
MA1,2018-01-27 03:01:11,12588
MA1,2018-08-11 03:20:17,1277
MA1,2018-08-11 03:29:56,19940
MA1,2018-08-11 03:20:17,16441
MA1,2018-08-11 03:07:50,12587
MA1,2018-05-21 03:20:19,14241
MA1,2018-08-11 03:20:16,34619
MA1,2018-08-29 03:21:12,14842
MA1,2018-08-11 03:07:53,12590
MA1,2018-08-11 03:20:11,14237
MA1,2018-08-11 03:20:11,1270
MA1,2019-01-17 03:23:59,31907
MA1,2019-03-29 03:09:20,12589
MA1,2018-08-11 03:02:05,440
MA1,2019-01-17 03:01:21,9576
MA1,2018-08-11 03:07:57,12592
MA1,2018-09-12 03:13:22,34618
MA1,2018-08-11 03:20:22,1280
MA1,2019-01-12 03:06:00,28461
MA1,2018-08-28 03:09:09,33101
MA1,2018-08-29 03:02:16,439
MA1,2018-08-11 03:20:10,34624
MA1,2018-08-29 03:21:32,16434
MA1,2018-08-11 03:20:10,19272
MA1,2018-08-23 03:21:11,16161
MA1,2018-08-11 03:03:40,36773
MA1,2018-04-27 03:08:57,11509
MA1,2019-04-25 03:32:32,23131
MA1,2018-08-29 03:09:24,36774
MA1,2018-08-11 03:24:09,542
MA1,2019-01-17 03:11:13,7365
MA1,2018-09-27 03:20:51,39954
MA1,2018-09-12 03:04:48,26387
MA1,2018-08-11 03:24:06,8856
MA1,2018-08-11 03:20:16,16163
MA1,2018-04-22 03:02:06,37730
MA1,2018-03-27 03:29:08,31853
MA1,2018-08-29 03:25:35,17855
MA1,2018-08-11 03:23:53,26385
MA1,2019-01-17 03:13:38,24139
MA1,2018-08-11 03:03:45,19076
MA1,2018-09-27 03:19:21,11244
MA1,2018-08-11 03:10:42,28460
MA1,2018-08-11 03:19:29,4709
MA1,2018-08-11 03:03:58,19071
MA1,2018-12-18 03:15:15,15830
MA1,2019-01-17 03:11:13,7357
MA1,2018-08-11 03:03:32,19065
MA1,2018-09-10 03:14:36,30561
MA1,2019-02-04 03:06:48,16324
MA1,2018-08-11 03:14:08,13033
MA1,2018-09-24 03:19:19,14119
MA1,2018-04-05 03:09:26,7366
MA1,2018-08-11 03:10:54,28465
MA1,2018-10-26 03:13:29,14846
MA1,2019-05-12 03:12:53,42357
MA1,2018-10-10 03:19:59,13023
MA1,2018-08-11 03:08:04,12583
MA1,2018-11-23 03:29:32,35741
MA1,2019-06-01 03:05:26,27139
MA1,2019-01-27 03:05:20,11804
MA1,2018-12-11 03:04:53,7597
MA1,2019-04-26 03:06:03,28462
MA1,2019-01-17 03:11:13,7367
MA1,2018-09-12 03:18:48,377
MA1,2018-01-09 03:06:23,19073
MA1,2018-08-11 03:03:27,36772
MA1,2018-01-13 03:30:10,22795
MA1,2018-04-12 03:14:26,13037
MA1,2019-11-29 06:30:04,37325
MA1,2018-05-27 03:10:47,25205
MA1,2019-03-22 03:22:47,5491
MA1,2019-01-17 03:23:59,31908
MA1,2018-08-29 03:02:02,437
MA1,2018-08-11 03:14:15,13027
MA1,2019-01-17 03:13:38,24132
MA1,2018-08-11 03:20:11,16436
MA1,2019-01-23 03:03:47,33058
MA1,2018-04-16 03:02:05,24712
MA1,2018-08-11 03:10:50,28467
MA1,2018-06-02 03:29:09,7010
MA1,2018-08-11 03:19:32,4707
MA1,2018-06-21 03:03:26,24290
MA1,2018-08-11 03:14:22,13034
MA1,2018-05-10 03:04:10,2512
MA1,2018-08-01 03:13:54,32999
MA1,2018-05-09 03:25:19,2840
MA1,2018-09-21 03:04:48,22017
MA1,2019-04-08 03:22:14,42364
MA1,2019-01-17 03:13:38,24131
MA1,2019-01-17 03:13:38,24130
MA1,2019-03-31 03:12:04,31909
MA1,2018-11-14 03:13:21,14847
MA1,2019-01-06 03:25:13,13936
MA1,2018-08-11 03:03:51,19069
MA1,2018-08-11 03:28:54,2519
MA1,2019-03-02 03:10:07,12983
MA1,2018-08-11 03:23:58,26376
MA1,2018-08-07 03:29:10,26311
MA1,2018-08-11 03:23:54,547
MA1,2018-08-11 03:19:25,4702
MA1,2018-04-28 03:10:35,2390
MA1,2018-08-11 03:03:33,36768
MA1,2018-11-02 03:20:16,43182
MA1,2018-08-11 03:24:15,548
MA1,2018-08-11 03:28:51,11241
MA1,2018-04-22 03:24:38,538
MA1,2018-08-11 03:24:04,549
MA1,2019-04-25 03:22:48,5490
MA1,2018-08-29 03:02:11,435
MA1,2018-11-03 03:29:17,20294
MA1,2019-01-17 03:06:17,26940
MA1,2018-04-28 03:04:16,14117
MA1,2018-08-11 03:20:28,1275
MA1,2018-10-29 03:24:36,14123
MA1,2018-04-28 03:08:52,3383
MA1,2019-01-18 03:11:19,5795
MA1,2019-01-17 03:15:23,1394
MA1,2018-08-11 03:19:22,4711
MA1,2019-03-25 03:15:08,6928
MA1,2018-08-24 03:08:23,11511
MA1,2018-04-28 03:02:29,432
MA1,2018-07-11 03:03:10,24545
MA1,2018-08-11 03:20:10,16159
MA1,2019-01-26 03:01:24,23130
MA1,2019-01-05 03:14:50,30691
MA1,2018-08-11 03:29:09,24547
MA1,2018-09-09 03:14:06,11250
MA1,2019-01-17 03:29:35,2531
MA1,2018-10-29 03:10:27,16329
MA1,2018-10-12 03:19:39,30568
MA1,2018-09-26 03:20:43,43186
MA1,2018-10-08 03:24:06,9656
MA1,2018-10-22 03:24:12,30562
MA1,2018-01-08 03:00:59,28468
MA1,2018-01-16 03:29:18,15978
MA1,2019-01-26 03:01:24,23135
MA1,2018-08-05 03:11:27,16332
MA1,2019-03-22 03:22:47,5484
MA1,2018-09-23 03:19:18,30566
MA1,2019-02-02 03:16:08,38885
MA1,2018-08-23 03:25:54,21830
MA1,2018-08-11 03:01:48,35695
MA1,2019-02-21 03:02:19,23071
MA1,2018-09-06 03:27:39,39896
MA1,2019-01-17 03:23:59,11892
MA1,2019-05-17 03:13:23,25121
MA1,2018-08-23 03:27:39,40097
MA1,2018-11-29 03:03:10,10537
MA1,2019-04-17 03:10:05,22095
MA1,2018-08-29 03:08:47,32512
MA1,2018-12-22 03:02:31,23070
MA1,2018-09-07 03:25:11,6555
MA1,2019-01-17 03:24:36,10009
MA1,2018-01-10 03:02:14,26015
MA1,2018-09-09 03:25:39,6556
MA1,2019-04-26 03:03:38,10533
MA1,2019-01-17 03:23:58,37464
MA1,2018-08-11 03:27:59,34778
MA1,2019-01-23 03:03:47,16501
MA1,2019-06-03 03:15:18,2366
MA1,2018-08-25 03:25:23,28532
MA1,2019-01-20 03:11:19,17772
MA1,2018-08-11 03:01:59,35699
MA1,2019-01-17 03:24:36,27017
MA1,2019-01-17 03:23:58,37467
MA1,2019-01-17 03:23:58,37472
MA1,2018-08-23 03:25:28,21837
MA1,2018-09-20 03:20:45,43178
MA1,2018-08-11 03:02:15,35696
MA1,2018-08-10 03:27:32,21275
MA1,2019-03-29 03:12:02,29651
MA1,2018-12-10 03:03:14,10534
MA1,2018-08-23 03:25:00,21838
MA1,2018-08-11 03:02:21,35702
MA1,2018-08-22 03:28:08,36474
MA1,2018-08-20 03:27:21,26553
MA1,2018-08-29 03:08:35,37155
MA1,2019-01-17 03:23:59,34750
MA1,2019-01-20 03:11:19,5209
MA1,2019-02-23 03:07:54,17235
MA1,2018-02-03 03:07:43,33958
MA1,2018-08-29 03:01:57,26013
MA1,2018-08-29 03:01:51,26010
MA1,2019-02-26 03:10:54,22096
MA1,2019-01-17 03:24:36,8699
MA1,2019-01-17 03:24:36,12247
MA1,2018-10-15 03:07:59,37159
MA1,2018-08-29 03:27:13,2886
MA1,2019-03-25 03:22:49,28267
MA1,2019-01-17 03:23:59,11886
MA1,2019-01-23 03:03:47,33057
MA1,2018-03-13 03:18:09,22093
MA1,2018-08-21 03:27:58,36478
MA1,2019-01-20 03:11:19,5213
MA1,2018-08-23 03:25:27,19041
MA1,2019-01-20 03:11:19,5215
MA1,2018-08-11 03:11:48,22089
MA1,2019-01-17 03:23:52,1576
MA1,2018-08-11 03:02:09,35692
MA1,2019-01-17 03:13:45,35553
MA1,2018-11-02 03:08:21,37161
MA1,2019-01-23 03:03:47,42476
MA1,2018-08-18 03:27:35,4589
MA1,2018-06-16 03:02:22,30420
MA1,2018-04-12 03:02:43,35697
MA1,2018-08-11 03:08:20,32518
MA1,2018-08-29 03:30:00,27366
MA1,2019-01-17 03:23:52,1575
MA1,2018-08-29 03:09:02,29544
MA1,2019-01-17 03:26:21,23102
MA1,2018-08-24 03:24:56,28539
MA1,2019-02-23 03:07:53,30342
MA1,2019-01-17 03:24:36,8693
MA1,2018-08-11 03:28:16,3833
MA1,2018-08-10 03:27:33,7217
MA1,2018-10-24 03:08:03,37158
MA1,2019-01-17 03:24:36,12242
MA1,2018-08-11 03:27:45,21271
MA1,2018-08-11 03:27:26,3827
MA1,2019-01-17 03:24:36,20239
MA1,2018-08-29 03:08:23,41467
MA1,2018-08-20 03:27:29,36475
MA1,2018-08-11 03:27:44,1420
MA1,2019-01-17 03:14:37,19042
MA1,2018-08-10 03:27:31,1412
MA1,2018-08-29 03:08:29,29546
MA1,2019-01-17 03:24:36,21274
MA1,2018-08-10 03:27:21,14361
MA1,2018-08-29 03:27:58,3824
MA1,2018-08-11 03:27:45,7221
MA1,2018-08-04 03:12:24,14625
MA1,2019-01-17 03:24:36,8701
MA1,2018-08-11 03:01:42,35693
MA1,2018-08-10 03:27:21,26544
MA1,2019-01-17 03:26:21,23101
MA1,2019-01-20 03:11:19,17773
MA1,2018-09-09 03:28:14,39898
MA1,2018-08-29 03:08:29,37163
MA1,2018-09-13 03:14:05,15661
MA1,2018-08-29 03:08:22,37164
MA1,2019-01-23 03:03:47,42474
MA1,2018-08-18 03:27:18,4598
MA1,2018-09-06 03:28:08,39901
MA1,2019-01-17 03:23:59,4597
MA1,2019-04-16 03:06:30,8241
MA1,2019-01-17 03:24:36,20238
MA1,2018-08-29 03:08:36,41473
MA1,2018-08-20 03:27:55,4590
MA1,2018-08-29 03:08:49,29543
MA1,2018-03-08 03:27:10,3831
MA1,2019-01-17 03:24:36,20235
MA1,2018-08-10 03:27:23,34777
MA1,2018-09-08 03:27:39,11883
MA1,2018-08-11 03:27:42,34772
MA1,2018-12-29 03:08:06,14767
MA1,2018-08-11 03:28:17,22527
MA1,2019-01-20 03:11:19,17766
MA1,2018-08-11 03:27:43,22525
MA1,2019-01-23 03:03:47,16498
MA1,2019-01-23 03:03:47,16492
MA1,2018-08-11 03:28:01,1414
MA1,2019-01-17 03:24:36,21480
MA1,2018-08-11 03:01:53,35700
MA1,2018-08-29 03:08:36,29550
MA1,2018-08-11 03:01:37,35698
MA1,2018-08-29 03:01:45,26014
MA1,2019-01-23 03:03:47,16500
MA1,2019-04-25 03:04:01,16494
MA1,2018-01-15 03:06:55,3408
MA1,2018-08-29 03:12:34,3406
MA1,2018-08-25 03:24:49,28534
MA1,2019-01-17 03:23:52,1574
MA1,2018-08-11 03:28:33,3832
MA1,2018-10-28 03:02:05,35694
MA1,2019-04-23 03:06:42,8240
MA1,2018-08-14 03:23:33,6247
MA1,2019-01-17 03:24:36,12240
MA1,2019-01-17 03:17:24,17978
MA1,2019-01-17 03:23:59,13962
MA1,2018-04-19 03:08:31,32517
MA1,2018-08-11 03:28:01,7215
MA1,2018-08-10 03:27:20,22530
MA1,2018-08-29 03:12:33,14628
MA1,2019-01-17 03:23:52,1577
MA1,2018-08-11 03:24:07,6250
MA1,2018-08-10 03:23:37,6257
MA1,2018-12-29 03:08:17,14765
MA1,2018-12-17 03:19:12,41659
MA1,2019-01-17 03:26:21,23098
MA1,2019-04-10 03:12:07,14221
MA1,2019-02-10 03:13:36,8244
MA1,2018-08-11 03:12:45,3409
MA1,2018-02-04 03:02:11,16491
MA1,2018-08-11 03:27:59,22532
MA1,2019-01-17 03:23:59,13845
MA1,2018-08-11 03:02:04,35701
MA1,2018-08-19 03:27:55,26552
MA1,2018-05-18 03:03:04,21548
MA1,2018-08-11 03:27:41,26551
MA1,2018-06-20 03:08:27,33805
MA1,2018-08-11 03:28:03,21273
MA1,2018-09-08 03:12:34,32516
MA1,2018-07-05 03:29:05,41951
MA1,2018-08-11 03:26:09,32480
MA1,2018-08-11 03:11:12,39714
MA1,2018-02-13 03:27:49,21730
MA1,2018-08-20 03:04:13,787
MA1,2018-08-11 03:03:25,23804
MA1,2019-04-07 03:19:48,39043
MA1,2019-02-26 03:09:19,39046
MA1,2019-03-10 03:18:47,39041
MA1,2018-08-11 03:01:47,21525
MA1,2018-12-28 03:28:11,43156
MA1,2018-08-11 03:26:12,32481
MA1,2018-08-11 03:01:53,21527
MA1,2019-03-02 03:25:27,33375
MA1,2018-10-09 03:25:44,5612
MA1,2018-08-11 03:01:56,21526
MA1,2019-03-02 03:25:27,33373
MA1,2018-04-15 03:09:32,41208
MA1,2018-01-17 03:00:16,4556
MA1,2018-08-29 03:20:54,4563
MA1,2018-08-11 03:03:31,23800
MA1,2018-12-03 03:10:34,24554
MA1,2018-08-11 03:03:35,12760
MA1,2018-08-11 03:20:25,4562
MA1,2018-08-11 03:01:42,21523
MA1,2018-06-04 03:03:37,12761
MA1,2018-03-01 03:06:17,33374
MA1,2018-11-02 03:19:45,4553
MA1,2018-03-13 03:01:16,32486
MA1,2018-08-29 03:20:49,4557
MA1,2019-05-07 03:06:07,311
MA1,2018-04-29 03:08:59,13120
MA1,2018-10-10 03:25:29,5620
MA1,2019-03-16 03:19:19,39047
MA1,2018-08-11 03:03:44,23796
MA1,2018-08-11 03:26:02,32478
MA1,2018-08-11 03:26:07,32476
MA1,2019-01-05 03:10:16,25604
MA1,2019-05-09 03:24:56,11051
MA1,2018-08-11 03:01:53,35331
MA1,2019-04-09 03:06:34,39715
MA1,2018-11-04 03:25:12,5613
MA1,2018-08-11 03:03:38,13130
MA1,2018-12-06 03:22:47,42182
MA1,2018-08-11 03:30:08,23369
MA1,2019-01-25 03:22:54,23367
MA1,2018-10-08 03:25:52,5617
MA1,2018-01-09 03:15:10,11055
MA1,2019-03-02 03:25:27,4603
MA1,2018-08-11 03:03:32,13127
MA1,2018-08-11 03:03:58,13122
MA1,2018-08-11 03:26:05,32484
MA1,2018-08-11 03:03:45,13126
MA1,2018-04-28 03:05:27,23366
MA1,2019-01-31 03:19:17,5618
MA1,2018-05-08 03:26:11,22449
MA1,2018-11-14 03:29:12,12577
MA1,2019-03-02 03:25:27,33383
MA1,2018-09-08 03:26:05,32479
MA1,2019-04-30 03:03:00,21520
MA1,2018-11-06 03:25:18,5619
MA1,2019-04-22 03:15:35,23365
MA1,2018-08-14 03:14:47,21773
MA1,2018-08-29 03:20:52,22452
MA1,2018-08-27 03:09:00,25611
MA1,2019-05-19 03:17:04,39921
MA1,2018-01-09 03:06:11,3466
MA1,2018-08-24 03:08:10,21727
MA1,2018-09-24 03:02:18,35327
MA1,2019-05-09 03:24:56,11053
MA1,2018-08-11 03:20:21,4559
MA1,2019-01-17 03:26:21,3467
MA1,2019-01-24 03:10:06,39720
MA1,2018-08-11 03:25:57,32485
MA1,2018-10-20 03:11:20,24556
MA1,2018-10-08 03:11:40,24557
MA1,2018-08-11 03:01:45,35326
MA1,2018-07-05 03:25:38,36157
MA1,2019-02-24 03:09:17,39040
MA1,2019-01-17 03:22:35,39920
MA1,2018-04-06 03:06:57,25576
MA1,2019-01-11 03:07:02,42824
MA1,2019-01-17 03:22:35,39923
MA1,2019-03-20 03:13:21,24558
MA1,2019-01-17 03:22:35,39915
MA1,2018-12-06 03:07:15,42818
MA1,2018-08-11 03:01:50,35335
MA1,2019-01-17 03:22:35,39917
MA1,2018-09-25 03:02:23,21524
MA1,2019-01-17 03:22:35,39916
MA1,2018-03-28 03:27:21,35336
MA1,2018-10-10 03:11:24,24555
MA1,2018-08-18 03:11:26,39716
MA1,2018-07-03 03:28:02,39713
MA1,2018-03-31 03:27:17,21521
MA1,2018-08-11 03:20:23,22451
MA1,2018-10-18 03:11:11,24549
MA1,2019-04-30 03:03:00,21517
MA1,2018-08-11 03:01:45,21522
MA1,2019-04-30 03:03:00,35334
MA1,2018-08-11 03:01:42,35328
MA1,2019-03-04 03:07:13,42815
MA1,2018-07-27 03:29:20,23802
MA1,2019-01-14 03:20:08,19883
MA1,2019-07-30 03:24:15,36636
MA1,2018-04-28 03:20:10,36641
MA1,2019-05-29 03:29:47,31455
MA1,2018-08-11 03:14:44,31451
MA1,2018-08-11 03:14:42,31457
MA1,2018-09-04 03:14:43,31452
MA1,2018-08-11 03:14:31,31454
MA1,2018-08-20 03:11:29,11037
MA1,2018-11-25 03:10:14,11041
MA1,2018-03-14 03:02:32,40415
MA1,2018-04-23 03:23:09,11036
MA1,2018-08-12 03:07:01,40407
MA1,2018-08-11 03:11:15,11042
MA1,2018-08-12 03:07:12,40414
MA1,2018-08-11 03:11:09,11040
MA1,2018-08-21 03:04:47,40437
MA1,2018-07-18 03:30:01,40438
MA1,2018-09-26 03:13:45,8961
MA1,2018-08-12 03:30:08,40439
MA1,2018-08-11 03:29:56,40432
MA1,2018-12-29 03:08:03,5669
MA1,2019-02-20 03:07:49,5663
MA1,2018-08-11 03:29:51,35603
MA1,2018-12-06 03:02:06,27997
MA1,2018-08-11 03:30:23,35605
MA1,2019-04-09 03:19:46,28475
MA1,2018-08-11 03:29:56,35601
MA1,2018-09-28 03:13:06,8960
MA1,2018-08-17 03:02:25,28001
MA1,2019-03-03 03:00:11,32180
MA1,2019-01-17 03:23:52,4854
MA1,2018-12-22 03:10:39,30149
MA1,2018-08-27 03:02:29,27998
MA1,2018-08-11 03:02:21,28002
MA1,2018-08-11 03:30:02,35598
MA1,2019-03-18 03:00:42,32191
MA1,2019-03-06 03:14:39,3638
MA1,2018-09-08 03:02:07,28000
MA1,2019-02-21 03:25:00,32190
MA1,2019-03-13 03:00:59,32185
MA1,2019-06-05 03:00:41,1230
MA1,2018-12-29 03:08:14,5670
MA1,2019-01-28 03:28:32,5939
MA1,2018-11-29 03:10:03,30147
MA1,2018-09-25 03:13:40,8962
MA1,2018-07-01 03:02:59,27993
MA1,2019-02-26 03:09:34,7141
MA1,2018-08-11 03:02:15,28003
MA1,2019-01-16 03:11:12,30155
MA1,2018-08-11 03:30:05,26432
MA1,2019-01-17 03:23:52,4845
MA1,2018-09-23 03:14:09,8957
MA1,2018-09-29 03:12:50,8954
MA1,2018-06-21 03:07:28,31309
MA1,2018-08-11 03:30:50,26424
